All Tested Subsets:
Subset: (0,), P-Value: 0.00000000000000000000000, Loss: 5.45720634948497718141880
Subset: (1,), P-Value: 0.00000000000000617150091, Loss: 5.47240222803156672881641
Subset: (2,), P-Value: 0.00000000000000000000000, Loss: 5.93740441036923805029346
Subset: (3,), P-Value: 0.00000000000000000000000, Loss: 5.43887098993485817999272
Subset: (4,), P-Value: 0.00000000000000000000000, Loss: 5.82060733843457889236106
Subset: (5,), P-Value: 0.00000000000000000000000, Loss: 1.32752659088910296425468
Subset: (6,), P-Value: 0.00000000000000000000000, Loss: 3.64195101943354382356688
Subset: (7,), P-Value: 0.00000000000000000000000, Loss: 6.00173459748943649572084
Subset: (8,), P-Value: 0.00000000000000000000000, Loss: 6.09633336404013448373007
Subset: (9,), P-Value: 0.00000000000000000000000, Loss: 5.20579966082889189493699
Subset: (10,), P-Value: 0.00000000000000000000000, Loss: 4.62195178017734331632482
Subset: (0, 1), P-Value: 0.00000149457105567340833, Loss: 5.16814200725239203393357
Subset: (0, 2), P-Value: 0.00000000006558531081321, Loss: 4.99507913261730607246136
Subset: (0, 3), P-Value: 0.00000000000004282223275, Loss: 4.83621789587941197652299
Subset: (0, 4), P-Value: 0.00000000000000000000001, Loss: 5.28634284627885442375828
Subset: (0, 5), P-Value: 0.00000000000000000000000, Loss: 1.22898426897124046774934
Subset: (0, 6), P-Value: 0.00000000000000000000000, Loss: 3.31545017123476437603813
Subset: (0, 7), P-Value: 0.00000000000000000000000, Loss: 5.29352112913261763083028
Subset: (0, 8), P-Value: 0.00000000000000000000000, Loss: 5.35668901882042725048905
Subset: (0, 9), P-Value: 0.00000000000000000000000, Loss: 4.69312587667251168710436
Subset: (0, 10), P-Value: 0.00000000000000000000000, Loss: 4.14356615738498312850879
Subset: (1, 2), P-Value: 0.00000093740770399561196, Loss: 5.25391800485845461565759
Subset: (1, 3), P-Value: 0.00085074013526524453789, Loss: 4.75070744353769125467579
Subset: (1, 4), P-Value: 0.00000000000000000100148, Loss: 5.16427698757650688321519
Subset: (1, 5), P-Value: 0.00000000000000000000000, Loss: 1.29688872478764039009036
Subset: (1, 6), P-Value: 0.00000000000000000000000, Loss: 3.41450848394266071039738
Subset: (1, 7), P-Value: 0.00000000000000000000000, Loss: 5.28843230669506958463444
Subset: (1, 8), P-Value: 0.00000000000000000000000, Loss: 5.37281094476301745999081
Subset: (1, 9), P-Value: 0.00000000000000000000000, Loss: 4.62341884358369359375729
Subset: (1, 10), P-Value: 0.00000000000000000000000, Loss: 4.21197931475528442035738
Subset: (2, 3), P-Value: 0.00000000000000000000029, Loss: 5.21789402778876354460635
Subset: (2, 4), P-Value: 0.00000000000000000000000, Loss: 5.61883601860565828900462
Subset: (2, 5), P-Value: 0.00000000000000000000000, Loss: 1.31799327733459215039602
Subset: (2, 6), P-Value: 0.00000000000000000000000, Loss: 3.45300015261937254251734
Subset: (2, 7), P-Value: 0.00000000000000000000000, Loss: 5.75891087935041312562134
Subset: (2, 8), P-Value: 0.00000000000000000000000, Loss: 5.85990733363824478630022
Subset: (2, 9), P-Value: 0.00000000000000000000000, Loss: 5.03893685461947082870893
Subset: (2, 10), P-Value: 0.00000000000000000000000, Loss: 4.47925097766789637176998
Subset: (3, 4), P-Value: 0.00000000000000015792407, Loss: 5.09442282369333021563307
Subset: (3, 5), P-Value: 0.00000000000000000000000, Loss: 1.27645775907576597418824
Subset: (3, 6), P-Value: 0.00000000000000000000000, Loss: 3.34671427532627463463655
Subset: (3, 7), P-Value: 0.00000000000000000000000, Loss: 5.31957368185449563924294
Subset: (3, 8), P-Value: 0.00000000000000000000000, Loss: 5.31512086481297174600513
Subset: (3, 9), P-Value: 0.00000000000000000000000, Loss: 4.64562937124372066222122
Subset: (3, 10), P-Value: 0.00000000000000000000000, Loss: 4.29208467803786497540841
Subset: (4, 5), P-Value: 0.00000000000000000000000, Loss: 1.05861497511702973284287
Subset: (4, 6), P-Value: 0.00000000000000000000000, Loss: 3.44259748890073957738878
Subset: (4, 7), P-Value: 0.00000000000000000000000, Loss: 5.72214921568832135534421
Subset: (4, 8), P-Value: 0.00000000000000000000000, Loss: 5.72854972404318019130187
Subset: (4, 9), P-Value: 0.00000000000000000000000, Loss: 4.77720279651146828570063
Subset: (4, 10), P-Value: 0.00000000000000000000000, Loss: 3.68558106574189858761770
Subset: (5, 6), P-Value: 0.00000000000000000000000, Loss: 1.32694264812619677762484
Subset: (5, 7), P-Value: 0.00000000000000000000000, Loss: 1.02007562877553481506254
Subset: (5, 8), P-Value: 0.00000000000000000000000, Loss: 1.32089061209431979371232
Subset: (5, 9), P-Value: 0.00000000000000000000000, Loss: 1.32201178673489683212949
Subset: (5, 10), P-Value: 0.00000000000000000000000, Loss: 1.13358344383295950308366
Subset: (6, 7), P-Value: 0.00000000000000000000000, Loss: 3.03308167579409637681920
Subset: (6, 8), P-Value: 0.00000000000000000000000, Loss: 3.64292417579082483669595
Subset: (6, 9), P-Value: 0.00000000000000000000000, Loss: 3.51863669714175619773755
Subset: (6, 10), P-Value: 0.00000000000000000000000, Loss: 2.33029942274603651952702
Subset: (7, 8), P-Value: 0.00000000000000000000000, Loss: 5.87366103709598608162423
Subset: (7, 9), P-Value: 0.00000000000000000000000, Loss: 4.66688571557562159597410
Subset: (7, 10), P-Value: 0.00000000000000000000000, Loss: 4.61735237818784671759431
Subset: (8, 9), P-Value: 0.00000000000000000000000, Loss: 5.16459879831591450738415
Subset: (8, 10), P-Value: 0.00000000000000000000000, Loss: 4.50805918899623758733242
Subset: (9, 10), P-Value: 0.00000000000000000000000, Loss: 4.19216342561980948033806
Subset: (0, 1, 2), P-Value: 0.00067547768343105671265, Loss: 4.80453925062384001876126
Subset: (0, 1, 3), P-Value: 0.00083222743362193507023, Loss: 4.53507734151146202350446
Subset: (0, 1, 4), P-Value: 0.00000000000128759873920, Loss: 4.98225203440618003014606
Subset: (0, 1, 5), P-Value: 0.00000000000000000000000, Loss: 1.22545459546314261523037
Subset: (0, 1, 6), P-Value: 0.00000000000000000000000, Loss: 3.24302004335072657781325
Subset: (0, 1, 7), P-Value: 0.00000000000000000000000, Loss: 5.00811725407221253192347
Subset: (0, 1, 8), P-Value: 0.00000000000000000000000, Loss: 5.07401924060319675646724
Subset: (0, 1, 9), P-Value: 0.00000000000000000000000, Loss: 4.43543919499027783359679
Subset: (0, 1, 10), P-Value: 0.00000000000000000000000, Loss: 3.99386225770979885751899
Subset: (0, 2, 3), P-Value: 0.00348784480188525083597, Loss: 4.45623288890066060474737
Subset: (0, 2, 4), P-Value: 0.00000000143413871769101, Loss: 4.90713319051437313333963
Subset: (0, 2, 5), P-Value: 0.00000000000000000000000, Loss: 1.19852415188393579548176
Subset: (0, 2, 6), P-Value: 0.00000000000000000000000, Loss: 3.01489373669564431068579
Subset: (0, 2, 7), P-Value: 0.00000000000000000000000, Loss: 4.87309691672377276461248
Subset: (0, 2, 8), P-Value: 0.00000000000000000000000, Loss: 4.94139134765004595095661
Subset: (0, 2, 9), P-Value: 0.00000000000000000000000, Loss: 4.38435572960013253407396
Subset: (0, 2, 10), P-Value: 0.00000000000000000000000, Loss: 3.87566177237034992231202
Subset: (0, 3, 4), P-Value: 0.00000000065444128760629, Loss: 4.67599946015082057471091
Subset: (0, 3, 5), P-Value: 0.00000000000000000000000, Loss: 1.18279913333395048091745
Subset: (0, 3, 6), P-Value: 0.00000000000000000000000, Loss: 3.06142017360523999158772
Subset: (0, 3, 7), P-Value: 0.00000000000000000000000, Loss: 4.74181655164541027147607
Subset: (0, 3, 8), P-Value: 0.00000000000000000000000, Loss: 4.72739333974538222804540
Subset: (0, 3, 9), P-Value: 0.00000000000000000000000, Loss: 4.22160532520688480673243
Subset: (0, 3, 10), P-Value: 0.00000000000000000000000, Loss: 3.87002515944685931970071
Subset: (0, 4, 5), P-Value: 0.00000000000000000000000, Loss: 1.02371547770728832382758
Subset: (0, 4, 6), P-Value: 0.00000000000000000000000, Loss: 3.21547645591195596637135
Subset: (0, 4, 7), P-Value: 0.00000000000000000000000, Loss: 5.18737160096740801407122
Subset: (0, 4, 8), P-Value: 0.00000000000000000000000, Loss: 5.19940101259378373299569
Subset: (0, 4, 9), P-Value: 0.00000000000000000000000, Loss: 4.46302106240606644149693
Subset: (0, 4, 10), P-Value: 0.00000000000000000000000, Loss: 3.51613825583318417855594
Subset: (0, 5, 6), P-Value: 0.00000000000000000000000, Loss: 1.22833150844242711130505
Subset: (0, 5, 7), P-Value: 0.00000000000000000000000, Loss: 0.94621567129776573690236
Subset: (0, 5, 8), P-Value: 0.00000000000000000000000, Loss: 1.22350138013979270468212
Subset: (0, 5, 9), P-Value: 0.00000000000000000000000, Loss: 1.22599942019285146344032
Subset: (0, 5, 10), P-Value: 0.00000000000000000000000, Loss: 1.04913700908333695771546
Subset: (0, 6, 7), P-Value: 0.00000000000000000000000, Loss: 2.78999750914710897831128
Subset: (0, 6, 8), P-Value: 0.00000000000000000000000, Loss: 3.31635913596873432851453
Subset: (0, 6, 9), P-Value: 0.00000000000000000000000, Loss: 3.22472478360894543314430
Subset: (0, 6, 10), P-Value: 0.00000000000000000000000, Loss: 2.15364908887523798242114
Subset: (0, 7, 8), P-Value: 0.00000000000000000000000, Loss: 5.18235603483489892795433
Subset: (0, 7, 9), P-Value: 0.00000000000000000000000, Loss: 4.25695472791722551164639
Subset: (0, 7, 10), P-Value: 0.00000000000000000000000, Loss: 4.14054757724872590785026
Subset: (0, 8, 9), P-Value: 0.00000000000000000000000, Loss: 4.65322417003432953208630
Subset: (0, 8, 10), P-Value: 0.00000000000000000000000, Loss: 4.04172945254698046113617
Subset: (0, 9, 10), P-Value: 0.00000000000000000000000, Loss: 3.81430388598749869899507
Subset: (1, 2, 3), P-Value: 0.01891013546991318280965, Loss: 4.57670708586207375390131
Subset: (1, 2, 4), P-Value: 0.00021806522978685876431, Loss: 5.00128732048737312254616
Subset: (1, 2, 5), P-Value: 0.00000000000000000000000, Loss: 1.28764418449540740674308
Subset: (1, 2, 6), P-Value: 0.00000000000000000000000, Loss: 3.24719217465615272999457
Subset: (1, 2, 7), P-Value: 0.00000000000000000000000, Loss: 5.09565999607429098716693
Subset: (1, 2, 8), P-Value: 0.00000000000000000000000, Loss: 5.18559778114326430653591
Subset: (1, 2, 9), P-Value: 0.00000000000000000000000, Loss: 4.48930862901287941468809
Subset: (1, 2, 10), P-Value: 0.00000000000000000000000, Loss: 4.09066268359925988562509
Subset: (1, 3, 4), P-Value: 0.00078059789829883056457, Loss: 4.48037128969832121327954
Subset: (1, 3, 5), P-Value: 0.00000000000000000000000, Loss: 1.24026720099505372019166
Subset: (1, 3, 6), P-Value: 0.00000000000000000000000, Loss: 3.10866157227757033965077
Subset: (1, 3, 7), P-Value: 0.00000000000000000000000, Loss: 4.64803845234221224558269
Subset: (1, 3, 8), P-Value: 0.00000000000000000000000, Loss: 4.64332992451588300042431
Subset: (1, 3, 9), P-Value: 0.00000000000000000000000, Loss: 4.08751984302585480435255
Subset: (1, 3, 10), P-Value: 0.00000000000000000000000, Loss: 3.87274244573398540580911
Subset: (1, 4, 5), P-Value: 0.00000000000000000000000, Loss: 1.03968845092702766308435
