All Tested Subsets:
Subset: (0,), P-Value: 0.00000000000000000000000, Loss: 7.77941793532680669898127
Subset: (1,), P-Value: 0.00000000000000000000000, Loss: 7.90191892142641005847281
Subset: (2,), P-Value: 0.00000000000000000000000, Loss: 8.52218871108630615651691
Subset: (3,), P-Value: 0.00000000000000000000000, Loss: 5.97933118502830218687905
Subset: (4,), P-Value: 0.00000000000000000000000, Loss: 7.92487379572565853180777
Subset: (5,), P-Value: 0.00000000000000000000000, Loss: 8.42242295658719086759447
Subset: (6,), P-Value: 0.00000000000000000000000, Loss: 8.50420239160002466860533
Subset: (7,), P-Value: 0.00000000000000000000000, Loss: 8.41938505012190141485462
Subset: (8,), P-Value: 0.00000000000000000000000, Loss: 8.35057882855653943465768
Subset: (9,), P-Value: 0.00000000000000000000000, Loss: 7.40246331692867975959871
Subset: (10,), P-Value: 0.00000000000000000000000, Loss: 7.47559943725353548416024
Subset: (0, 1), P-Value: 0.00000000000000000000000, Loss: 7.16855180990756135628317
Subset: (0, 2), P-Value: 0.00000000000000000000000, Loss: 7.77763949379932739702781
Subset: (0, 3), P-Value: 0.00000000000029467392146, Loss: 4.88814594534857338459233
Subset: (0, 4), P-Value: 0.00000000000000000000000, Loss: 7.29068420204093570191617
Subset: (0, 5), P-Value: 0.00000000000000000000000, Loss: 7.73007126939000244192357
Subset: (0, 6), P-Value: 0.00000000000000000000000, Loss: 7.66942904515920442776178
Subset: (0, 7), P-Value: 0.00000000000000000000000, Loss: 7.70764334607014323097474
Subset: (0, 8), P-Value: 0.00000000000000000000000, Loss: 7.65502819094860154081061
Subset: (0, 9), P-Value: 0.00000000000000000000000, Loss: 6.85490404547784226707563
Subset: (0, 10), P-Value: 0.00000000000000000000000, Loss: 6.79701910111125151559008
Subset: (1, 2), P-Value: 0.00000000000000000000000, Loss: 7.89030324713512243306468
Subset: (1, 3), P-Value: 0.00000000000000000000000, Loss: 5.48487528900094734041204
Subset: (1, 4), P-Value: 0.00000000000000000000000, Loss: 7.28600572363784237950313
Subset: (1, 5), P-Value: 0.00000000000000000000000, Loss: 7.80938070661443450859451
Subset: (1, 6), P-Value: 0.00000000000000000000000, Loss: 7.86829048983551526674773
Subset: (1, 7), P-Value: 0.00000000000000000000000, Loss: 7.82580870459067945432707
Subset: (1, 8), P-Value: 0.00000000000000000000000, Loss: 7.69103031156263217127389
Subset: (1, 9), P-Value: 0.00000000000000000000000, Loss: 6.84816810876753301329245
Subset: (1, 10), P-Value: 0.00000000000000000000000, Loss: 6.95392417955869301948724
Subset: (2, 3), P-Value: 0.00000000000000000000000, Loss: 5.81770628927115573958417
Subset: (2, 4), P-Value: 0.00000000000000000000000, Loss: 7.91923983073850035196983
Subset: (2, 5), P-Value: 0.00000000000000000000000, Loss: 8.41185447278240516766346
Subset: (2, 6), P-Value: 0.00000000000000000000000, Loss: 8.49183734623302299837633
Subset: (2, 7), P-Value: 0.00000000000000000000000, Loss: 8.41479418159153347289703
Subset: (2, 8), P-Value: 0.00000000000000000000000, Loss: 8.34416895544311465471310
Subset: (2, 9), P-Value: 0.00000000000000000000000, Loss: 7.33019454952151150450845
Subset: (2, 10), P-Value: 0.00000000000000000000000, Loss: 7.46646169335811826783811
Subset: (3, 4), P-Value: 0.00000000000000000000000, Loss: 5.53437596452784763556565
Subset: (3, 5), P-Value: 0.00000000000000000000000, Loss: 5.91631922508965057971864
Subset: (3, 6), P-Value: 0.00000000000000000000000, Loss: 5.97376307676673601321227
Subset: (3, 7), P-Value: 0.00000000000000000000000, Loss: 5.91742284267832285848954
Subset: (3, 8), P-Value: 0.00000000000000000000000, Loss: 5.84660194924183596043576
Subset: (3, 9), P-Value: 0.00000000000000000000000, Loss: 5.31631944786452326212611
Subset: (3, 10), P-Value: 0.00000000000000000000000, Loss: 5.48067712875531309890675
Subset: (4, 5), P-Value: 0.00000000000000000000000, Loss: 7.76634913639152379971620
Subset: (4, 6), P-Value: 0.00000000000000000000000, Loss: 7.89070034842225176419106
Subset: (4, 7), P-Value: 0.00000000000000000000000, Loss: 7.77591991048380837270315
Subset: (4, 8), P-Value: 0.00000000000000000000000, Loss: 7.75723500451706371450200
Subset: (4, 9), P-Value: 0.00000000000000000000000, Loss: 7.14517598869502368330586
Subset: (4, 10), P-Value: 0.00000000000000000000000, Loss: 6.98595628796296441720415
Subset: (5, 6), P-Value: 0.00000000000000000000000, Loss: 8.03300048953096634818394
Subset: (5, 7), P-Value: 0.00000000000000000000000, Loss: 8.39224675160748745383898
Subset: (5, 8), P-Value: 0.00000000000000000000000, Loss: 8.34079961655750601323689
Subset: (5, 9), P-Value: 0.00000000000000000000000, Loss: 7.06462040509114341801933
Subset: (5, 10), P-Value: 0.00000000000000000000000, Loss: 7.47549744924975634319253
Subset: (6, 7), P-Value: 0.00000000000000000000000, Loss: 8.15485460762107905452467
Subset: (6, 8), P-Value: 0.00000000000000000000000, Loss: 8.05948898465765850573916
Subset: (6, 9), P-Value: 0.00000000000000000000000, Loss: 7.38441598566293411209926
Subset: (6, 10), P-Value: 0.00000000000000000000000, Loss: 7.12336050438394341455250
Subset: (7, 8), P-Value: 0.00000000000000000000000, Loss: 8.34114317662475812653611
Subset: (7, 9), P-Value: 0.00000000000000000000000, Loss: 5.82729292966098366690630
Subset: (7, 10), P-Value: 0.00000000000000000000000, Loss: 7.26785577667715898542156
Subset: (8, 9), P-Value: 0.00000000000000000000000, Loss: 6.84329086977289602344854
Subset: (8, 10), P-Value: 0.00000000000000000000000, Loss: 7.38672645710478814606859
Subset: (9, 10), P-Value: 0.00000000000000000000000, Loss: 3.81050456108554325140858
Subset: (0, 1, 2), P-Value: 0.00000000000000000000000, Loss: 7.16737956017350708037839
Subset: (0, 1, 3), P-Value: 0.00112118793009174412545, Loss: 4.42383677957122234403187
Subset: (0, 1, 4), P-Value: 0.00000040186718263474508, Loss: 6.67152961150933965228660
Subset: (0, 1, 5), P-Value: 0.00000000000000000000000, Loss: 7.13024098670540329436562
Subset: (0, 1, 6), P-Value: 0.00000000000000000000000, Loss: 7.05008802598611605816359
Subset: (0, 1, 7), P-Value: 0.00000000000000000000000, Loss: 7.12511058607998926106575
Subset: (0, 1, 8), P-Value: 0.00000000000000000000000, Loss: 7.01956869851091980194724
Subset: (0, 1, 9), P-Value: 0.00000000000000000000000, Loss: 6.31013430480210413264786
Subset: (0, 1, 10), P-Value: 0.00000000000000000000000, Loss: 6.28903982074161671533830
Subset: (0, 2, 3), P-Value: 0.00000001477950884642538, Loss: 4.82975792230287481743289
Subset: (0, 2, 4), P-Value: 0.00000000000000000000000, Loss: 7.28753596020128924237724
Subset: (0, 2, 5), P-Value: 0.00000000000000000000000, Loss: 7.72873574987823630522144
Subset: (0, 2, 6), P-Value: 0.00000000000000000000000, Loss: 7.66803297374340608882903
Subset: (0, 2, 7), P-Value: 0.00000000000000000000000, Loss: 7.70328833569032855876912
Subset: (0, 2, 8), P-Value: 0.00000000000000000000000, Loss: 7.65206185909006553202971
Subset: (0, 2, 9), P-Value: 0.00000000000000000000000, Loss: 6.83890078373403031974931
Subset: (0, 2, 10), P-Value: 0.00000000000000000000000, Loss: 6.74060027923382421022325
Subset: (0, 3, 4), P-Value: 0.00063555015696254769410, Loss: 4.57373415899429680564481
Subset: (0, 3, 5), P-Value: 0.00000000068207796698217, Loss: 4.87587985127505607607645
Subset: (0, 3, 6), P-Value: 0.00000000000000000000000, Loss: 4.81808077578913618310708
Subset: (0, 3, 7), P-Value: 0.00000000000000000000000, Loss: 4.86306383752240822815338
Subset: (0, 3, 8), P-Value: 0.00000000000000000000000, Loss: 4.81526378419165634880983
Subset: (0, 3, 9), P-Value: 0.00000000000000000000000, Loss: 4.44094982990112985277165
Subset: (0, 3, 10), P-Value: 0.00000000000000000000000, Loss: 4.48313467823852729310374
Subset: (0, 4, 5), P-Value: 0.00000000000000000000000, Loss: 7.20608386624830199451708
Subset: (0, 4, 6), P-Value: 0.00000000000000000000000, Loss: 7.17893164902648805991703
Subset: (0, 4, 7), P-Value: 0.00000000000000000000000, Loss: 7.18986347525108460132515
Subset: (0, 4, 8), P-Value: 0.00000000000000000000000, Loss: 7.17355269013046648041154
Subset: (0, 4, 9), P-Value: 0.00000000000000000000000, Loss: 6.64290062290093619168374
Subset: (0, 4, 10), P-Value: 0.00000000000000000000000, Loss: 6.40622802561115900488176
Subset: (0, 5, 6), P-Value: 0.00000000000000000000000, Loss: 7.18597900871366590536127
Subset: (0, 5, 7), P-Value: 0.00000000000000000000000, Loss: 7.70129050277037485727760
Subset: (0, 5, 8), P-Value: 0.00000000000000000000000, Loss: 7.65472649807046678915867
Subset: (0, 5, 9), P-Value: 0.00000000000000000000000, Loss: 6.63626848570206995248100
Subset: (0, 5, 10), P-Value: 0.00000000000000000000000, Loss: 6.78891117053197223896177
Subset: (0, 6, 7), P-Value: 0.00000000000000000000000, Loss: 7.26096929730247797607490
Subset: (0, 6, 8), P-Value: 0.00000000000000000000000, Loss: 7.18653260360085521796236
Subset: (0, 6, 9), P-Value: 0.00000000000000000000000, Loss: 6.85441526363803976806821
Subset: (0, 6, 10), P-Value: 0.00000000000000000000000, Loss: 6.23125069965332567534233
Subset: (0, 7, 8), P-Value: 0.00000000000000000000000, Loss: 7.65036574554265058623059
Subset: (0, 7, 9), P-Value: 0.00000000000000000000000, Loss: 5.57973501655573667079580
Subset: (0, 7, 10), P-Value: 0.00000000000000000000000, Loss: 6.53365810693263160402466
Subset: (0, 8, 9), P-Value: 0.00000000000000000000000, Loss: 6.42070163974700847120403
Subset: (0, 8, 10), P-Value: 0.00000000000000000000000, Loss: 6.66604748176583505880899
Subset: (0, 9, 10), P-Value: 0.00000000000000000000000, Loss: 3.56815894919525211648192
Subset: (1, 2, 3), P-Value: 0.00000000000000000000000, Loss: 5.32585334125605669441939
Subset: (1, 2, 4), P-Value: 0.00000000000000000000000, Loss: 7.27964750398294757616213
Subset: (1, 2, 5), P-Value: 0.00000000000000000000000, Loss: 7.79780191613128170757818
Subset: (1, 2, 6), P-Value: 0.00000000000000000000000, Loss: 7.85465304358213689539525
Subset: (1, 2, 7), P-Value: 0.00000000000000000000000, Loss: 7.81955734452097228626144
Subset: (1, 2, 8), P-Value: 0.00000000000000000000000, Loss: 7.68406850394098128731457
Subset: (1, 2, 9), P-Value: 0.00000000000000000000000, Loss: 6.77636795250933854362074
Subset: (1, 2, 10), P-Value: 0.00000000000000000000000, Loss: 6.94745835758472640719674
Subset: (1, 3, 4), P-Value: 0.00000000748961236905537, Loss: 5.02968460108635984084913
Subset: (1, 3, 5), P-Value: 0.00000000000000000000000, Loss: 5.43279424574170999306943
Subset: (1, 3, 6), P-Value: 0.00000000000000000000000, Loss: 5.47625088619130107048250
Subset: (1, 3, 7), P-Value: 0.00000000000000000000000, Loss: 5.44613518882206637528043
Subset: (1, 3, 8), P-Value: 0.00000000000000000000000, Loss: 5.32922641474538760775204
Subset: (1, 3, 9), P-Value: 0.00000000000000000000000, Loss: 4.86447941470131084429340
Subset: (1, 3, 10), P-Value: 0.00000000000000000000000, Loss: 5.04339619363801983098483
Subset: (1, 4, 5), P-Value: 0.00000000000000000000000, Loss: 7.14887685063036393273705
