All Tested Subsets:
Subset: (0,), P-Value: 0.00000000000000001286576, Loss: 129012.47502050017646979540586
Subset: (1,), P-Value: 0.00000000000000168098102, Loss: 128774.58332916568906512111425
Subset: (2,), P-Value: 0.00000000000000000000000, Loss: 109207.29916946683079004287720
Subset: (3,), P-Value: 0.00000000000000000000000, Loss: 98280.66192971458076499402523
Subset: (4,), P-Value: 0.00000000000000000000000, Loss: 99727.42797819784027524292469
Subset: (5,), P-Value: 0.00000000000000000000000, Loss: 98449.65475170699937734752893
Subset: (6,), P-Value: 0.00000000000000000000000, Loss: 104635.14690735618933103978634
Subset: (7,), P-Value: 0.00000000000000000000000, Loss: 97104.50675158787635155022144
Subset: (8,), P-Value: 0.00000000000000000000000, Loss: 115746.38233415188733488321304
Subset: (9,), P-Value: 0.00000000000000000000000, Loss: 97758.78134091907122638076544
Subset: (10,), P-Value: 0.00000000000000000000000, Loss: 104632.77261622523656114935875
Subset: (0, 1), P-Value: 0.00000000000365681262609, Loss: 133635.69650690283742733299732
Subset: (0, 2), P-Value: 0.00000000000000000022994, Loss: 133361.54660413533565588295460
Subset: (0, 3), P-Value: 0.00000054478165293906784, Loss: 138205.86046678721322678029537
Subset: (0, 4), P-Value: 0.00000000000000000000203, Loss: 132718.95364066996262408792973
Subset: (0, 5), P-Value: 0.00000000000001642840702, Loss: 129625.40968283177062403410673
Subset: (0, 6), P-Value: 0.00000000000003075482919, Loss: 134475.51842469617258757352829
Subset: (0, 7), P-Value: 0.00000000000038011085475, Loss: 132124.56961353099904954433441
Subset: (0, 8), P-Value: 0.00000000000000002450326, Loss: 128919.42782101126795168966055
Subset: (0, 9), P-Value: 0.00000000000000007019110, Loss: 130617.32823803432984277606010
Subset: (0, 10), P-Value: 0.00000000000000062197964, Loss: 130317.68902012468606699258089
Subset: (1, 2), P-Value: 0.00000000000000000502381, Loss: 134199.19865292168105952441692
Subset: (1, 3), P-Value: 0.00000000000000862167836, Loss: 134619.57981479377485811710358
Subset: (1, 4), P-Value: 0.00000000000000000812699, Loss: 132248.49822773571941070258617
Subset: (1, 5), P-Value: 0.00000000001877748525735, Loss: 130581.01951073536474723368883
Subset: (1, 6), P-Value: 0.00000000000000026910593, Loss: 130078.33584442945721093565226
Subset: (1, 7), P-Value: 0.00000000000000028864606, Loss: 130190.85414506164670456200838
Subset: (1, 8), P-Value: 0.00000000000000041807345, Loss: 129726.99794847752491477876902
Subset: (1, 9), P-Value: 0.00000000000000112518292, Loss: 129676.58805812476202845573425
Subset: (1, 10), P-Value: 0.00000000000010818644442, Loss: 130097.23515192142804153263569
Subset: (2, 3), P-Value: 0.00000000000000000000000, Loss: 110340.87360999146767426282167
Subset: (2, 4), P-Value: 0.00000000000000000000000, Loss: 110110.40809160895878449082375
Subset: (2, 5), P-Value: 0.00000000000000000000000, Loss: 110709.01015351719979662448168
Subset: (2, 6), P-Value: 0.00000000000000000000000, Loss: 114292.78122177596378605812788
Subset: (2, 7), P-Value: 0.00000000000000000000000, Loss: 109426.37602052120200823992491
Subset: (2, 8), P-Value: 0.00000000000000000000000, Loss: 124794.61197957659896928817034
Subset: (2, 9), P-Value: 0.00000000000000000000000, Loss: 110140.82814098378003109246492
Subset: (2, 10), P-Value: 0.00000000000000000000000, Loss: 116121.73920497381186578422785
Subset: (3, 4), P-Value: 0.00000000000000000000000, Loss: 102692.88033272624306846410036
Subset: (3, 5), P-Value: 0.00000000000000000000000, Loss: 101828.59812951940693892538548
Subset: (3, 6), P-Value: 0.00000000000000000000000, Loss: 106846.81921412576048169285059
Subset: (3, 7), P-Value: 0.00000000000000000000000, Loss: 99029.22296902559173759073019
Subset: (3, 8), P-Value: 0.00000000000000000000005, Loss: 122375.43478433114069048315287
Subset: (3, 9), P-Value: 0.00000000000000000000000, Loss: 99164.35976886346179526299238
Subset: (3, 10), P-Value: 0.00000000000000000000000, Loss: 105714.58827842987375333905220
Subset: (4, 5), P-Value: 0.00000000000000000000000, Loss: 101109.21525794133776798844337
Subset: (4, 6), P-Value: 0.00000000000000000000000, Loss: 107364.32490947774203959852457
Subset: (4, 7), P-Value: 0.00000000000000000000000, Loss: 100341.02081571228336542844772
Subset: (4, 8), P-Value: 0.00000000000000000000000, Loss: 118280.57397550338646396994591
Subset: (4, 9), P-Value: 0.00000000000000000000000, Loss: 99898.40253227001812774688005
Subset: (4, 10), P-Value: 0.00000000000000000000000, Loss: 107473.67737084410327952355146
Subset: (5, 6), P-Value: 0.00000000000000000000000, Loss: 105833.92046086984919384121895
Subset: (5, 7), P-Value: 0.00000000000000000000000, Loss: 98928.30288918023870792239904
Subset: (5, 8), P-Value: 0.00000000000000000000042, Loss: 116038.35234113725891802459955
Subset: (5, 9), P-Value: 0.00000000000000000000000, Loss: 99264.72404857129731681197882
Subset: (5, 10), P-Value: 0.00000000000000000000000, Loss: 104999.39536421046068426221609
Subset: (6, 7), P-Value: 0.00000000000000000000000, Loss: 104796.63006672855408396571875
Subset: (6, 8), P-Value: 0.00000000000000000864754, Loss: 128896.49831014197843614965677
Subset: (6, 9), P-Value: 0.00000000000000000000000, Loss: 105488.53729906174703501164913
Subset: (6, 10), P-Value: 0.00000000000000000000000, Loss: 108775.48933504169690422713757
Subset: (7, 8), P-Value: 0.00000000000000000000000, Loss: 117757.68360259979090187698603
Subset: (7, 9), P-Value: 0.00000000000000000000000, Loss: 97888.66242020935169421136379
Subset: (7, 10), P-Value: 0.00000000000000000000000, Loss: 104872.39314194351027254015207
Subset: (8, 9), P-Value: 0.00000000000000000000000, Loss: 116754.50418639027338940650225
Subset: (8, 10), P-Value: 0.00000000000000000000000, Loss: 116834.81197327066911384463310
Subset: (9, 10), P-Value: 0.00000000000000000000000, Loss: 105442.82676973378693219274282
Subset: (0, 1, 2), P-Value: 0.00000000000000230860225, Loss: 137608.02509823572472669184208
Subset: (0, 1, 3), P-Value: 0.00001777544521174792235, Loss: 143683.09208144395961426198483
Subset: (0, 1, 4), P-Value: 0.00000000000000068613302, Loss: 139629.54381445364560931921005
Subset: (0, 1, 5), P-Value: 0.00000000163853596663492, Loss: 135520.93175432836869731545448
Subset: (0, 1, 6), P-Value: 0.00000000000138194667420, Loss: 136600.18084948603063821792603
Subset: (0, 1, 7), P-Value: 0.00000000005172019434324, Loss: 136555.18299144695629365742207
Subset: (0, 1, 8), P-Value: 0.00000000000063536393296, Loss: 136451.54684598019230179488659
Subset: (0, 1, 9), P-Value: 0.00000000000740377112241, Loss: 135300.98998971440596505999565
Subset: (0, 1, 10), P-Value: 0.00000000000417123817073, Loss: 134061.77725411651772446930408
Subset: (0, 2, 3), P-Value: 0.00000758179009403389386, Loss: 141374.68882446057978086173534
Subset: (0, 2, 4), P-Value: 0.00000000000000000000052, Loss: 137626.10841827021795324981213
Subset: (0, 2, 5), P-Value: 0.00000000000000086287136, Loss: 134145.81771869730437174439430
Subset: (0, 2, 6), P-Value: 0.00000000000001288119925, Loss: 137108.66050291113788262009621
Subset: (0, 2, 7), P-Value: 0.00000000000003820205451, Loss: 136348.95908173755742609500885
Subset: (0, 2, 8), P-Value: 0.00000000000000000012388, Loss: 133478.86788804107345640659332
Subset: (0, 2, 9), P-Value: 0.00000000000000000110466, Loss: 134834.09880316254566423594952
Subset: (0, 2, 10), P-Value: 0.00000000000000001745278, Loss: 134665.33206661083386279642582
Subset: (0, 3, 4), P-Value: 0.00000015953185167945785, Loss: 141593.75532806379487738013268
Subset: (0, 3, 5), P-Value: 0.00000014498560237634795, Loss: 138699.79594282753532752394676
Subset: (0, 3, 6), P-Value: 0.00000183858700883732420, Loss: 141109.02811644208850339055061
Subset: (0, 3, 7), P-Value: 0.00000173477983055763312, Loss: 139478.37768976212828420102596
Subset: (0, 3, 8), P-Value: 0.00000028701459990317274, Loss: 139191.00485835730796679854393
Subset: (0, 3, 9), P-Value: 0.00000106282717465412618, Loss: 138591.35523746159742586314678
Subset: (0, 3, 10), P-Value: 0.00000161412933570446220, Loss: 139528.29371799205546267330647
Subset: (0, 4, 5), P-Value: 0.00000000000000001988796, Loss: 133987.65845407987944781780243
Subset: (0, 4, 6), P-Value: 0.00000000000000008561315, Loss: 137616.74185248473077081143856
Subset: (0, 4, 7), P-Value: 0.00000000000000012373684, Loss: 136278.91706297791097313165665
Subset: (0, 4, 8), P-Value: 0.00000000000000000000214, Loss: 133496.27072812203550711274147
Subset: (0, 4, 9), P-Value: 0.00000000000000000001099, Loss: 133043.54758253548061475157738
Subset: (0, 4, 10), P-Value: 0.00000000000000000000664, Loss: 136557.01021633733762428164482
Subset: (0, 5, 6), P-Value: 0.00000000000019041834085, Loss: 135553.66156512306770309805870
Subset: (0, 5, 7), P-Value: 0.00000000002633160586629, Loss: 133310.17001487052766606211662
Subset: (0, 5, 8), P-Value: 0.00000000000002868485661, Loss: 129802.55282079127209726721048
Subset: (0, 5, 9), P-Value: 0.00000000000013884594465, Loss: 131309.62351240913267247378826
Subset: (0, 5, 10), P-Value: 0.00000000000085087380054, Loss: 131755.39953887285082601010799
Subset: (0, 6, 7), P-Value: 0.00000000000028565916838, Loss: 136128.33566821928252466022968
Subset: (0, 6, 8), P-Value: 0.00000000000030284437222, Loss: 136159.19208293352858163416386
Subset: (0, 6, 9), P-Value: 0.00000000000012990184411, Loss: 135943.26186479814350605010986
Subset: (0, 6, 10), P-Value: 0.00000000000005686453554, Loss: 134858.22679125773720443248749
Subset: (0, 7, 8), P-Value: 0.00000000000084891266791, Loss: 132207.46158758152159862220287
Subset: (0, 7, 9), P-Value: 0.00000000000125328206195, Loss: 133626.66291729258955456316471
Subset: (0, 7, 10), P-Value: 0.00000000000519263178980, Loss: 133316.64400691082119010388851
Subset: (0, 8, 9), P-Value: 0.00000000000000011505822, Loss: 130561.12984126988158095628023
Subset: (0, 8, 10), P-Value: 0.00000000000000064315653, Loss: 130280.97251042121206410229206
Subset: (0, 9, 10), P-Value: 0.00000000000000241812021, Loss: 131955.65741276292828842997551
Subset: (1, 2, 3), P-Value: 0.00000000000000016925942, Loss: 139204.43625933627481572329998
Subset: (1, 2, 4), P-Value: 0.00000000000000000026760, Loss: 135912.30067567684454843401909
Subset: (1, 2, 5), P-Value: 0.00000000000013769479963, Loss: 135905.34079501961241476237774
Subset: (1, 2, 6), P-Value: 0.00000000000000001595799, Loss: 134634.52625350837479345500469
Subset: (1, 2, 7), P-Value: 0.00000000000000000384641, Loss: 135504.94133448766660876572132
Subset: (1, 2, 8), P-Value: 0.00000000000000001344583, Loss: 134370.56327465697540901601315
Subset: (1, 2, 9), P-Value: 0.00000000000000000291433, Loss: 134909.61597119690850377082825
Subset: (1, 2, 10), P-Value: 0.00000000000000003312844, Loss: 134823.02480714709963649511337
Subset: (1, 3, 4), P-Value: 0.00000000000000000626318, Loss: 143402.42460678765201009809971
Subset: (1, 3, 5), P-Value: 0.00000000043740178360152, Loss: 136562.36663474701344966888428
Subset: (1, 3, 6), P-Value: 0.00000000000003574142478, Loss: 135413.95618211376131512224674
Subset: (1, 3, 7), P-Value: 0.00000000000002625945187, Loss: 135325.26511564225074835121632
Subset: (1, 3, 8), P-Value: 0.00000000000008718278296, Loss: 134995.63070722069824114441872
Subset: (1, 3, 9), P-Value: 0.00000000000001667832854, Loss: 134656.95098429749486967921257
Subset: (1, 3, 10), P-Value: 0.00000000000113271542626, Loss: 136339.38248460320755839347839
Subset: (1, 4, 5), P-Value: 0.00000000000040901176200, Loss: 134136.84213038586312904953957
