All Tested Subsets:
Subset: (0,), P-Value: 0.00000000000000000000988, Loss: 124121.78175712737720459699631
Subset: (1,), P-Value: 0.00000000000000128670296, Loss: 126526.87407816080667544156313
Subset: (2,), P-Value: 0.00000000000000000000000, Loss: 106359.92101914776139892637730
Subset: (3,), P-Value: 0.00000000000000000000000, Loss: 92589.94319175032433122396469
Subset: (4,), P-Value: 0.00000000000000000000000, Loss: 95666.85454999718058388680220
Subset: (5,), P-Value: 0.00000000000000000000000, Loss: 95616.40534293335804250091314
Subset: (6,), P-Value: 0.00000000000000000000000, Loss: 100448.01288146874867379665375
Subset: (7,), P-Value: 0.00000000000000000000000, Loss: 89971.93345415932708419859409
Subset: (8,), P-Value: 0.00000000000000000000002, Loss: 114737.90045380248920992016792
Subset: (9,), P-Value: 0.00000000000000000000000, Loss: 97539.97708727135614026337862
Subset: (10,), P-Value: 0.00000000000000000000000, Loss: 97389.70834529100102372467518
Subset: (0, 1), P-Value: 0.00000000000000076164177, Loss: 132869.73292886075796559453011
Subset: (0, 2), P-Value: 0.00000000000000000000124, Loss: 128712.04451844384311698377132
Subset: (0, 3), P-Value: 0.00000000000584851018499, Loss: 133941.45672822374035604298115
Subset: (0, 4), P-Value: 0.00000000000000000000000, Loss: 127901.29217305064958054572344
Subset: (0, 5), P-Value: 0.00000000000002107667968, Loss: 126155.91159154419437982141972
Subset: (0, 6), P-Value: 0.00000000000000000116500, Loss: 128921.78755517257377505302429
Subset: (0, 7), P-Value: 0.00000000000000034831967, Loss: 126225.84661307519127149134874
Subset: (0, 8), P-Value: 0.00000000000000000013866, Loss: 126559.17019102181075140833855
Subset: (0, 9), P-Value: 0.00000000000000000038854, Loss: 130153.52579560702724847942591
Subset: (0, 10), P-Value: 0.00000000000000002735004, Loss: 126082.65176457076449878513813
Subset: (1, 2), P-Value: 0.00000000000000482491288, Loss: 132168.35581587033811956644058
Subset: (1, 3), P-Value: 0.00000000000425428954024, Loss: 131857.98411557043436914682388
Subset: (1, 4), P-Value: 0.00000000000000002896215, Loss: 131184.55862808073288761079311
Subset: (1, 5), P-Value: 0.00000000141803875111238, Loss: 129015.72402551220147870481014
Subset: (1, 6), P-Value: 0.00000000000001170343321, Loss: 127308.01042062608757987618446
Subset: (1, 7), P-Value: 0.00000000000000076015367, Loss: 127389.81630532338749617338181
Subset: (1, 8), P-Value: 0.00000000000000003111635, Loss: 126193.55272946877812501043081
Subset: (1, 9), P-Value: 0.00000000000000317771048, Loss: 127286.68879562214715406298637
Subset: (1, 10), P-Value: 0.00000000000012716830879, Loss: 127404.15297283000836614519358
Subset: (2, 3), P-Value: 0.00000000000000000000000, Loss: 109426.83352453717088792473078
Subset: (2, 4), P-Value: 0.00000000000000000000000, Loss: 108215.72975194365426432341337
Subset: (2, 5), P-Value: 0.00000000000000000000182, Loss: 109810.98031318771245423704386
Subset: (2, 6), P-Value: 0.00000000000000000000000, Loss: 111574.94983277448045555502176
Subset: (2, 7), P-Value: 0.00000000000000000000000, Loss: 107582.61363429002813063561916
Subset: (2, 8), P-Value: 0.00000000000000000000018, Loss: 125706.34362670569680631160736
Subset: (2, 9), P-Value: 0.00000000000000000000000, Loss: 109110.75927722666529007256031
Subset: (2, 10), P-Value: 0.00000000000000000000000, Loss: 111563.49881596627528779208660
Subset: (3, 4), P-Value: 0.00000000000000000000000, Loss: 99410.87104733343585394322872
Subset: (3, 5), P-Value: 0.00000000000000000000000, Loss: 100679.50666711750091053545475
Subset: (3, 6), P-Value: 0.00000000000000000000000, Loss: 105900.34382771672972012311220
Subset: (3, 7), P-Value: 0.00000000000000000000000, Loss: 93866.12391440394276287406683
Subset: (3, 8), P-Value: 0.00000000000000005764646, Loss: 121932.44692955864593386650085
Subset: (3, 9), P-Value: 0.00000000000000000000000, Loss: 97558.75397489880560897290707
Subset: (3, 10), P-Value: 0.00000000000000000000000, Loss: 102100.72508536532404832541943
Subset: (4, 5), P-Value: 0.00000000000000000000000, Loss: 100399.89059701927180867642164
Subset: (4, 6), P-Value: 0.00000000000000000000000, Loss: 106744.85316330872592516243458
Subset: (4, 7), P-Value: 0.00000000000000000000000, Loss: 96741.39428231623605825006962
Subset: (4, 8), P-Value: 0.00000000000000000000000, Loss: 120552.28551192766462918370962
Subset: (4, 9), P-Value: 0.00000000000000000000000, Loss: 104929.40416496370744425803423
Subset: (4, 10), P-Value: 0.00000000000000000000000, Loss: 102908.57003372749022673815489
Subset: (5, 6), P-Value: 0.00000000000000000000000, Loss: 105780.40095261129317805171013
Subset: (5, 7), P-Value: 0.00000000000000000000000, Loss: 96839.91913334646960720419884
Subset: (5, 8), P-Value: 0.00000000000000027550735, Loss: 116362.61799166951095685362816
Subset: (5, 9), P-Value: 0.00000000000000000000000, Loss: 105347.69040637424041051417589
Subset: (5, 10), P-Value: 0.00000000000000000000000, Loss: 103072.70761471337755210697651
Subset: (6, 7), P-Value: 0.00000000000000000000000, Loss: 101440.77846012968802824616432
Subset: (6, 8), P-Value: 0.00000000000000024294393, Loss: 126133.74360389423964079469442
Subset: (6, 9), P-Value: 0.00000000000000000000000, Loss: 109875.66614183854835573583841
Subset: (6, 10), P-Value: 0.00000000000000000000000, Loss: 104692.76533060740621294826269
Subset: (7, 8), P-Value: 0.00000000000000000000018, Loss: 116631.28351843416749034076929
Subset: (7, 9), P-Value: 0.00000000000000000000000, Loss: 98869.65767570602474734187126
Subset: (7, 10), P-Value: 0.00000000000000000000000, Loss: 98163.00610579951899126172066
Subset: (8, 9), P-Value: 0.00000000000000000000001, Loss: 115632.83547362491663079708815
Subset: (8, 10), P-Value: 0.00000000000000000004468, Loss: 115795.52322625403758138418198
Subset: (9, 10), P-Value: 0.00000000000000000000000, Loss: 106532.07158487848937511444092
Subset: (0, 1, 2), P-Value: 0.00000000000000143965268, Loss: 136718.41712456292589195072651
Subset: (0, 1, 3), P-Value: 0.00000000286625047796672, Loss: 141566.96541426060139201581478
Subset: (0, 1, 4), P-Value: 0.00000000000000001253791, Loss: 136588.61682942236075177788734
Subset: (0, 1, 5), P-Value: 0.00000000049428923252818, Loss: 135164.60130995808867737650871
Subset: (0, 1, 6), P-Value: 0.00000000000000018029866, Loss: 134408.59541659799288026988506
Subset: (0, 1, 7), P-Value: 0.00000000000002673950084, Loss: 134485.72604006645269691944122
Subset: (0, 1, 8), P-Value: 0.00000000000000000835246, Loss: 132828.25726903710165061056614
Subset: (0, 1, 9), P-Value: 0.00000000000001874371914, Loss: 136752.95746578497346490621567
Subset: (0, 1, 10), P-Value: 0.00000000000001173015181, Loss: 133464.60726058541331440210342
Subset: (0, 2, 3), P-Value: 0.00000000006323884370328, Loss: 137018.20472309383330866694450
Subset: (0, 2, 4), P-Value: 0.00000000000000000000008, Loss: 130203.51925800641765817999840
Subset: (0, 2, 5), P-Value: 0.00000000000006613285949, Loss: 130788.87102806751499883830547
Subset: (0, 2, 6), P-Value: 0.00000000000000000084244, Loss: 131917.20313817705027759075165
Subset: (0, 2, 7), P-Value: 0.00000000000000004643056, Loss: 130747.61944162023428361862898
Subset: (0, 2, 8), P-Value: 0.00000000000000000016405, Loss: 131962.04457241852651350200176
Subset: (0, 2, 9), P-Value: 0.00000000000000000451033, Loss: 136941.04257169127231463789940
Subset: (0, 2, 10), P-Value: 0.00000000000000000220688, Loss: 130371.35814813361503183841705
Subset: (0, 3, 4), P-Value: 0.00000000000024842756992, Loss: 136930.32684691913891583681107
Subset: (0, 3, 5), P-Value: 0.00000000003033051742869, Loss: 134467.88247698720078915357590
Subset: (0, 3, 6), P-Value: 0.00000000000650289528235, Loss: 136361.21989992362796328961849
Subset: (0, 3, 7), P-Value: 0.00000000000414122247674, Loss: 134437.90479235147358849644661
Subset: (0, 3, 8), P-Value: 0.00000000009757301358079, Loss: 137065.65482037208857946097851
Subset: (0, 3, 9), P-Value: 0.00000000096654637384682, Loss: 143981.64112173853209242224693
Subset: (0, 3, 10), P-Value: 0.00000000000218810909321, Loss: 135225.27051152024068869650364
Subset: (0, 4, 5), P-Value: 0.00000000000000068538933, Loss: 129520.61733562369772698730230
Subset: (0, 4, 6), P-Value: 0.00000000000000000005366, Loss: 132619.87032209633616730570793
Subset: (0, 4, 7), P-Value: 0.00000000000000000032860, Loss: 129760.87080372417403850704432
Subset: (0, 4, 8), P-Value: 0.00000000000000000000002, Loss: 130621.52429126494098454713821
Subset: (0, 4, 9), P-Value: 0.00000000000000000000042, Loss: 134430.72588139009894803166389
Subset: (0, 4, 10), P-Value: 0.00000000000000000001941, Loss: 129436.25962934498966205865145
Subset: (0, 5, 6), P-Value: 0.00000000000001854938325, Loss: 131551.64576202491298317909241
Subset: (0, 5, 7), P-Value: 0.00000000000131412803281, Loss: 128294.26782090165943372994661
Subset: (0, 5, 8), P-Value: 0.00000000000112405115017, Loss: 128441.52111861830053385347128
Subset: (0, 5, 9), P-Value: 0.00000000000000490615198, Loss: 128524.81698546453844755887985
Subset: (0, 5, 10), P-Value: 0.00000000000116898623035, Loss: 127674.15185223499429412186146
Subset: (0, 6, 7), P-Value: 0.00000000000000087874172, Loss: 129986.40901392251544166356325
Subset: (0, 6, 8), P-Value: 0.00000000000000003873910, Loss: 132887.96221216733101755380630
Subset: (0, 6, 9), P-Value: 0.00000000000000001339445, Loss: 132377.82617117199697531759739
Subset: (0, 6, 10), P-Value: 0.00000000000000000473454, Loss: 129832.02975761535344645380974
Subset: (0, 7, 8), P-Value: 0.00000000000000138076968, Loss: 128866.96544438974524382501841
Subset: (0, 7, 9), P-Value: 0.00000000000166341350356, Loss: 136678.17812304524704813957214
Subset: (0, 7, 10), P-Value: 0.00000000000002433388900, Loss: 127971.85557387731387279927731
Subset: (0, 8, 9), P-Value: 0.00000000000000000167192, Loss: 131564.08094657410401850938797
Subset: (0, 8, 10), P-Value: 0.00000000000000024637721, Loss: 128115.59342653436760883778334
Subset: (0, 9, 10), P-Value: 0.00000000000000020504323, Loss: 131135.11395946406992152333260
Subset: (1, 2, 3), P-Value: 0.00000000063240557419520, Loss: 136956.59977124974830076098442
Subset: (1, 2, 4), P-Value: 0.00000000000001028399116, Loss: 133475.55827741156099364161491
Subset: (1, 2, 5), P-Value: 0.00000022706271542876948, Loss: 134456.46230490165180526673794
Subset: (1, 2, 6), P-Value: 0.00000000000206649629478, Loss: 132767.42975507720257155597210
Subset: (1, 2, 7), P-Value: 0.00000000000000108076540, Loss: 133100.80337680087541230022907
Subset: (1, 2, 8), P-Value: 0.00000000000000700801092, Loss: 132172.53531654665130190551281
Subset: (1, 2, 9), P-Value: 0.00000000000000829039355, Loss: 134027.82413691142573952674866
Subset: (1, 2, 10), P-Value: 0.00000000000035690667045, Loss: 133017.14124287464073859155178
Subset: (1, 3, 4), P-Value: 0.00000000000074124243364, Loss: 136211.15775162854697555303574
Subset: (1, 3, 5), P-Value: 0.00000000038584375422641, Loss: 133444.77657198169617913663387
Subset: (1, 3, 6), P-Value: 0.00000000004582294385834, Loss: 132024.21429484194959513843060
Subset: (1, 3, 7), P-Value: 0.00000000000145701632559, Loss: 132170.60995506259496323764324
Subset: (1, 3, 8), P-Value: 0.00000000000337909823464, Loss: 131401.28272376436507329344749
Subset: (1, 3, 9), P-Value: 0.00000000000617613802924, Loss: 132811.66847340055392123758793
Subset: (1, 3, 10), P-Value: 0.00000000002228271342189, Loss: 132687.78317179757868871092796
Subset: (1, 4, 5), P-Value: 0.00000000086478283998126, Loss: 133155.78821816403069533407688
